"CustomerID","CustomerType","X8.9","X9.10","X10.11","X11.12","X12.1","X1.2","X2.3","X3.4","X4.5","X5.6"
773,"Group",25.5,21,20,25.5,14.5,24.5,14,23.5,26,23.5
774,"Group",27.5,20.5,16,22,22.5,15,16.5,18,23.5,25.5
775,"Group",22.5,28,24,19.5,10,22.5,23.5,19.5,26.5,27
776,"Group",25.5,28.5,13,20,27.5,12,24.5,23,30,28
777,"Group",26,27.5,15.5,19.5,19.5,21.5,22.5,18.5,32,23
778,"Group",27.5,21,27,20.5,16,16.5,21.5,16,28,24.5
779,"Group",27.5,26.5,15,24.5,25,22,18.5,14.5,22.5,21
780,"Group",30,16.5,16,8.5,23,18.5,14.5,15.5,20.5,24
781,"Group",27,26,17.5,15,19.5,18.5,20,18,20.5,34.5
782,"Group",30.5,22,22,16.5,18,16,12,23.5,29,18
783,"Group",27.5,26,18,17,19.5,21.5,18.5,23,27.5,24.5
784,"Group",28,18,18.5,21.5,19,19.5,25,18.5,34.5,23.5
785,"Group",23,37.5,15,19,13,15.5,26,17,24,21.5
786,"Group",23.5,25,10,20,21.5,21,15.5,31,26,21
787,"Group",31.5,32,19.5,26,16,18.5,19,14.5,33,26
788,"Group",28,15,17.5,17.5,23,20.5,21.5,25.5,15,32
789,"Group",27.5,20.5,21.5,13.5,22.5,23,24.5,21.5,26.5,31.5
790,"Group",26,31,17,16.5,19,28.5,22.5,17,32.5,21
791,"Group",25,24.5,18,18.5,21,18,21,9,26.5,22
792,"Group",26,28.5,19.5,11.5,12.5,18.5,25.5,17,32,28.5
793,"Group",22.5,29,17,17,22,26.5,25.5,17.5,34,26.5
794,"Group",22.5,27,18,15.5,23,19,26,22,19.5,23
795,"Group",35,29.5,23,25,20.5,25,12.5,21.5,26.5,28.5
796,"Group",20,39,13,14,25.5,18.5,12.5,21,26.5,31
797,"Group",29.5,32,17.5,21,22,25.5,19,20.5,17,26
798,"Group",24.5,38,11.5,13,22.5,11.5,24,20.5,26.5,36
799,"Group",28,35.5,18.5,18,14,20,21.5,19.5,23,41.5
800,"Group",28.5,24.5,26,20.5,23.5,23,30.5,19.5,33,33.5
801,"Group",25,17,20.5,20.5,24,23,20.5,24.5,23.5,25.5
802,"Group",24,28.5,15.5,29,21,17.5,19.5,19,28.5,25
803,"Group",20,26,21.5,21,23.5,22.5,22.5,24,24.5,26.5
804,"Group",28,28.5,25,15.5,22,19.5,22.5,21,29,19.5
805,"Group",35,25,24.5,20.5,26,17,23,27,30.5,29
806,"Group",24,24,20,14,25.5,15.5,21,20,25,26.5
807,"Group",21,18,19,16.5,21,13,18.5,19.5,24.5,21.5
808,"Group",32,20.5,12,24.5,16.5,21,20,18.5,23,39
809,"Group",23,25,18,28,20,11.5,23,21,27,26.5
810,"Group",37.5,28.5,19,27.5,21,26.5,20,22.5,29.5,35.5
811,"Group",27,20,18.5,20,14,21.5,23.5,12.5,30,28.5
812,"Group",15,31.5,17,20.5,25.5,16,24,21,21,29
813,"Group",30.5,27,22.5,17,20,15.5,23.5,28.5,22,23
814,"Group",29,26.5,17.5,14,24.5,22,25.5,12.5,36.5,24
815,"Group",21,30.5,21,33,17.5,22,19,30,28.5,35.5
816,"Group",22.5,24.5,22,30.5,20,22.5,21.5,20,27,31
817,"Group",35.5,26,16,15,24,24.5,22.5,15.5,27,26.5
818,"Group",23,22,22,26,17.5,26.5,21,17.5,26.5,19.5
819,"Group",31,29,21,22.5,24.5,9.5,23,22.5,23,29.5
820,"Group",27.5,22.5,27,14,28.5,21,20.5,17,30.5,22
821,"Group",28,23.5,11.5,15.5,18.5,23,20.5,22.5,35.5,25.5
822,"Group",24.5,29.5,22.5,11,20.5,26,18.5,21,30,23
823,"Group",26.5,32,20,19.5,23.5,19,16,12.5,32.5,28.5
824,"Group",31,35,21.5,21,18.5,22.5,24.5,29,23.5,29.5
825,"Group",29.5,29,16,25,19,20.5,31,13,35.5,30
826,"Group",23.5,20.5,14.5,14.5,20.5,17.5,14,15.5,35.5,27
827,"Group",22.5,29,22.5,22,22.5,16.5,23,21.5,26.5,26.5
828,"Group",32,32.5,19,13,20,30,17,26.5,24.5,21.5
829,"Group",22.5,16,14.5,16,19,19,22,19.5,32.5,22.5
830,"Group",20.5,28.5,17.5,17.5,12.5,15,14,22.5,18.5,19.5
831,"Group",28,35.5,15,21,23,20,21,18.5,26.5,40
832,"Group",29.5,37,16.5,18,22.5,21.5,22.5,24,32,16.5
833,"Group",31,29.5,20,23,26,28,22.5,12.5,24,29
834,"Group",17,26.5,17.5,23,17.5,21.5,17,16.5,25.5,27.5
835,"Group",27,32.5,21.5,24,22,22.5,21.5,15,22,23.5
836,"Group",28.5,26.5,21,19,19,21,15,31,30,26.5
837,"Group",21,21.5,13,12.5,13.5,24,24.5,25.5,24,24
838,"Group",17.5,26.5,20,22.5,20,15,17,16.5,27.5,23.5
839,"Group",29.5,31,22.5,20,25.5,25,18.5,16.5,24,21
840,"Group",35.5,27.5,14,15,11,23.5,17.5,23,21,22
841,"Group",30,19.5,17,24,22.5,23,20.5,24,16,28
842,"Group",31.5,21.5,26.5,19,20.5,20,20.5,24,25,17.5
843,"Group",35,25,18.5,22.5,18.5,26,15,24,37.5,23.5
844,"Group",31,30,13,20.5,19.5,15,27,16,28.5,24.5
845,"Group",29,24,13.5,20.5,19.5,16,12.5,17,27,34
846,"Group",22,25.5,22,16.5,19.5,30,15,16.5,36.5,32
847,"Group",31,25,20.5,17,31,17,18,12.5,28,35
848,"Group",35,31.5,20.5,18.5,24.5,12,27,24.5,24.5,28.5
849,"Group",23.5,25,26,22.5,16,27.5,22,18,19.5,29
850,"Group",21.5,31.5,23.5,19,19.5,13.5,20,18,28.5,18.5
851,"Group",23.5,37.5,17,19.5,29.5,18,18.5,18.5,22.5,28.5
852,"Group",27,21,22.5,26,19.5,20.5,16.5,27.5,23.5,31
853,"Group",29.5,21.5,26,21,20.5,18,19.5,22,36,20
854,"Group",25.5,32.5,22,21.5,18,23.5,34,14,32.5,29
855,"Group",32,27,17.5,23.5,18.5,18.5,23,13.5,21.5,33
856,"Group",23,17.5,23.5,17,13.5,28,23,26.5,29.5,26.5
857,"Group",33,25,15,21,21,19,22.5,23,39,29.5
858,"Group",23.5,31,19.5,26.5,25,21.5,28,21,25,30
859,"Group",26.5,20,11.5,28,21,25.5,14,21.5,35,28
860,"Group",23,24.5,18.5,18,22.5,17.5,17,21,21,25
861,"Group",19.5,40.5,24.5,27.5,24,16,25,22.5,28,27.5
862,"Group",28.5,27.5,18.5,21,22,15.5,29,13,25,32.5
863,"Group",34,22,28,16,25,16.5,20,22,12.5,27.5
864,"Group",24,30.5,25.5,20,19,28,21,18.5,21,29.5
865,"Group",37.5,21,21,9,14,24,17,24,21.5,30
866,"Group",29.5,27.5,19,16.5,16.5,25,23,19.5,31,43.5
867,"Group",34,20,16.5,19.5,20.5,16,12,17.5,27.5,17
868,"Group",31,27.5,16.5,33.5,18.5,19,34.5,20,25,29
869,"Group",31,22.5,28.5,14,21.5,13.5,15.5,16.5,32,25
870,"Group",25.5,30.5,18.5,22.5,16,21,24,24.5,34.5,30.5
871,"Group",29,29,15.5,11,22.5,26.5,21,29.5,23.5,28
872,"Group",21,30,18,13.5,19,27,15.5,21,26.5,24.5
873,"Group",23.5,25,14.5,21.5,26.5,18,22,17,26,35.5
874,"Group",30.5,29,13.5,18.5,19.5,25,17.5,24,31,17.5
875,"Group",30.5,26.5,17.5,15.5,13,22,18,22.5,17.5,31.5
876,"Group",31,35.5,9.5,26,17.5,23.5,21.5,28.5,32,32.5
877,"Group",33,23.5,21.5,17,14.5,17,24.5,20.5,25,25.5
878,"Group",24,28,21,17.5,15.5,20.5,14,12,30,26
879,"Group",27,21,18,13.5,12.5,20.5,22.5,23,31,24.5
880,"Group",26,32,28,22.5,17.5,20,28.5,16,26.5,33.5
881,"Group",22,32,23.5,17,14.5,17.5,22.5,17,30,32.5
882,"Group",25.5,27.5,28.5,28.5,20.5,20.5,20.5,18,30,26
883,"Group",20,26.5,18,28.5,27,22.5,25,13,28.5,33.5
884,"Group",25,18.5,20.5,21,19.5,21.5,17.5,20,27,22.5
885,"Group",33.5,24.5,19.5,23.5,16.5,19.5,14.5,15,24,26
886,"Group",26,23,13.5,12,21.5,26,19.5,19,29.5,23
887,"Group",23.5,25.5,16,25.5,18.5,21,18.5,19,38.5,22
888,"Group",37,24,23,14.5,25,24,18.5,19.5,33.5,19.5
889,"Group",32,23,16.5,18,19,25,27.5,12.5,27.5,26
890,"Group",33.5,30,17,17,15,15,28,18.5,21,26.5
891,"Group",23.5,26.5,34,19.5,22.5,18,38.5,23,23.5,34.5
892,"Group",24.5,31,23,21.5,18,22.5,22,21,27,28
893,"Group",27.5,22.5,14,21,26,15.5,19,20,25,32.5
894,"Group",21,31,27,25.5,17.5,14.5,26,31,39,25.5
895,"Group",30.5,27,14.5,20,20.5,22.5,23.5,24.5,24.5,19
896,"Group",26.5,16.5,22.5,20.5,20.5,22,15.5,20,23.5,21
897,"Group",30.5,12.5,12.5,19,8,18.5,12,17.5,26.5,33
898,"Group",22,26.5,20.5,20,22,14.5,15.5,20,25,31.5
899,"Group",36,24,25.5,31.5,21.5,12.5,16,31,30,25
900,"Group",21.5,26,13,22,17,17.5,20.5,23,28.5,28.5
901,"Group",29.5,28,22.5,17.5,26,24,29.5,21.5,27.5,24.5
902,"Group",29.5,25,23,20,20.5,19,22,20.5,27,23.5
903,"Group",27.5,23,25.5,20.5,21.5,21.5,25.5,13,23,21
904,"Group",42,19.5,17,17.5,25,36.5,25,23,14,18.5
905,"Group",27,30,24,18.5,22.5,16,14,18,29,20.5
906,"Group",26.5,25.5,15,13.5,14.5,16.5,27.5,19,22,12.5
907,"Group",30,34,15,21.5,15.5,26,14,25.5,35.5,24
908,"Group",24.5,28.5,21.5,24,14.5,20,18,12,36.5,32
909,"Group",23.5,34.5,18,21.5,14.5,25,27.5,21.5,26,28.5
910,"Group",24,23,11,11,20.5,25,26.5,25,36,19
911,"Group",33,22,16,27,18.5,22,27,18.5,25.5,19.5
912,"Group",27,30,15,22.5,19,21.5,15,14,18,26.5
913,"Group",22.5,28,25.5,16.5,17,22,20,24,32.5,29
914,"Group",27.5,29.5,22,19.5,21,28.5,22,22.5,33,22.5
915,"Group",20,21,25.5,22,13.5,22,24.5,26,23,27.5
916,"Group",25.5,27.5,16.5,27,13.5,28.5,24.5,18,27.5,28.5
917,"Group",30,27.5,28.5,21.5,16,13.5,27.5,24.5,37,29
918,"Group",23,21,19.5,15,21,14.5,20,23.5,28.5,31
919,"Group",28.5,31,24,18,19.5,16.5,15.5,29.5,36,23
920,"Group",25,26.5,17,18.5,23.5,26,18,13.5,32.5,28.5
921,"Group",22,24.5,20.5,30.5,18,25,23,19.5,23,25.5
922,"Group",26.5,25,24,23,25.5,25,21.5,21,25,35.5
923,"Group",30,28,15.5,22.5,22,18,22.5,17,29.5,26
924,"Group",30.5,24.5,23,11,16.5,18.5,15,25.5,41.5,28.5
925,"Group",31.5,24,17,20.5,18.5,24.5,12.5,16.5,17.5,32.5
926,"Group",29,26.5,19,22,26.5,28,13.5,23.5,29,21
927,"Group",31,28.5,15,17,24,17,18.5,10,20.5,24
928,"Group",21,25,22.5,24.5,23.5,29,15,25,31.5,17
929,"Group",23,28.5,18,12,25.5,20.5,18,16.5,25,27
930,"Group",23,35,18,21,28,13.5,16,22,20.5,20.5
931,"Group",25,21.5,19.5,21.5,28,24.5,19,18.5,25.5,27.5
932,"Group",37.5,25,21.5,27,14,8,18.5,19.5,23.5,27.5
933,"Group",19.5,34,20,21.5,23.5,14.5,21,14.5,24.5,25
934,"Group",30.5,25,16,11.5,23.5,23,27,22.5,28.5,34
935,"Group",22,28,22.5,14.5,21.5,24.5,17,20.5,19,22.5
936,"Group",27.5,27,11.5,30,21.5,19,15,19.5,28.5,24
937,"Group",31,29.5,13.5,24,10.5,29.5,27,25,18,27.5
938,"Group",30.5,15,23,27.5,17,20.5,14.5,23.5,27.5,24
939,"Group",25,27.5,18.5,11.5,18.5,18.5,22,21.5,27.5,37
940,"Group",24,35,17.5,27,23,25.5,21,18.5,30.5,21.5
941,"Group",22.5,25.5,16.5,24.5,17.5,16.5,20.5,21,20,22.5
942,"Group",12.5,28.5,22,25,29.5,19.5,19.5,19.5,16,26
943,"Group",34.5,25,28,15.5,23.5,18.5,16.5,18.5,25,25
944,"Group",30.5,25.5,17,21.5,14.5,17.5,17.5,18,16.5,25.5
945,"Group",18.5,25.5,12.5,16.5,15,14,22,24,28.5,27.5
946,"Group",30,23.5,20,15,19,18.5,23.5,18,28.5,26
947,"Group",33.5,32.5,19,16.5,10,26,27,18.5,29,29
948,"Group",29.5,36,23.5,27.5,22,26,15,23.5,23,22.5
949,"Group",32.5,26,14.5,30,24,25.5,16.5,15,25,23
950,"Group",27.5,26.5,24,15.5,26.5,27.5,25.5,16.5,29,34
951,"Group",29.5,17.5,16.5,21.5,28.5,23.5,17,21.5,24,16.5
952,"Group",29.5,26,19.5,20,16,13.5,24.5,25,27,24.5
953,"Group",21.5,25,16,16.5,14,14,15.5,23.5,20,20
954,"Group",31,23.5,28,18.5,16.5,19,15.5,15.5,31.5,27
955,"Group",23,27.5,18,25,25.5,20.5,14.5,15,30,29.5
956,"Group",28.5,26.5,24.5,19.5,17.5,18.5,16,19,22.5,24.5
957,"Group",28.5,20.5,21,18.5,32.5,31.5,19,11,29.5,21
958,"Group",27.5,23.5,28,20.5,16,21.5,24.5,19.5,22,26.5
959,"Group",29.5,23.5,16.5,18,15.5,20,20,24.5,35.5,31.5
960,"Group",30.5,31,16,26.5,16.5,23,22,18.5,23.5,21.5
961,"Group",20.5,21.5,16.5,19,24,19.5,18.5,23.5,30.5,30.5
962,"Group",19,34,32.5,15,19.5,17.5,21,17,22.5,23.5
963,"Group",25,28,22.5,18.5,19,17.5,13.5,18.5,27.5,33.5
964,"Group",30.5,29,16,17,23.5,18.5,17,16,27,25
965,"Group",28.5,25,21.5,14.5,29,27.5,16,27,29,18.5
966,"Group",18.5,27,25.5,21.5,17,25,23,18.5,34,25
967,"Group",25,26,14,22.5,21.5,17.5,11,22,35,21.5
968,"Group",28,20,19.5,27.5,29,21.5,27.5,24,20,33
969,"Group",20,32.5,18,18.5,17.5,25.5,18,12.5,20,28.5
970,"Group",26,22.5,24.5,17,28,20,21,18.5,39,25.5
971,"Group",19.5,34.5,23,19,26.5,20.5,31,23.5,26.5,27
972,"Group",31.5,29,14,21.5,19.5,22.5,18.5,28.5,29.5,29.5
973,"Group",21.5,20,24,23,23.5,23,22.5,19.5,29,19.5
974,"Group",18.5,28.5,16,17.5,22.5,16,24,12,33.5,25
975,"Group",13,23,23,21.5,19,22.5,18,14.5,21,29
976,"Group",26.5,23.5,29,16.5,14.5,14,22.5,19.5,16.5,29.5
977,"Group",25.5,31.5,24,20,19,24,24.5,24.5,32,26
978,"Group",29.5,29.5,19.5,20.5,24.5,20.5,18,25.5,21.5,24
979,"Group",30,24,20,23,27.5,11,20,25.5,23,36
980,"Group",19,34.5,25.5,23,25,16.5,17,20.5,28,28
981,"Group",31.5,24,13.5,16,21,12,23.5,17.5,35,25
982,"Group",26,22.5,17.5,23.5,19,21,24.5,18,22.5,34
983,"Group",29,21.5,12.5,17,11.5,12,13.5,15.5,25.5,19
984,"Group",25.5,27,14,26.5,20,20.5,21.5,16,24.5,19.5
985,"Group",37.5,20,17.5,18,18.5,19,21,21,33.5,23.5
986,"Group",20,34,19,9.5,17.5,24,19,25.5,23,26
987,"Group",23,29.5,24,10.5,17.5,17.5,32.5,19.5,17.5,31.5
988,"Group",23,21,16,18,23.5,18,27.5,24,19.5,29
989,"Group",23.5,30.5,17,18,13.5,26,20.5,28,30.5,33.5
990,"Group",25.5,19,17.5,16,12.5,21,20.5,28.5,34,20.5
991,"Group",31,28.5,23,21.5,23,9.5,19.5,34.5,27,28.5
992,"Group",23.5,37,23,19.5,18,14,10,22,16,15.5
993,"Group",26.5,25.5,20,20,21,23.5,18,19,27.5,36.5
994,"Group",25.5,39.5,24,14.5,20,22.5,22,16,23.5,27
995,"Group",32.5,25,25.5,16,19,16,20.5,16,31.5,28.5
996,"Group",19.5,28,30.5,16.5,16.5,18.5,25.5,19,30.5,28.5
997,"Group",30.5,18,20.5,20.5,24.5,30,14.5,29,26,27
998,"Group",15.5,20,27.5,23.5,18.5,15.5,13.5,23.5,25.5,28
999,"Group",32.5,34.5,18,22,13.5,22,21.5,17,31.5,34
1000,"Group",43,24.5,23,21.5,21,18,26,19,23.5,33
